extension,spdx_license,year,count_files
.csv,UPL-1.0,2023,25.0
.xlsx,BSL-1.0,2023,24.0
.pdb,OSL-3.0,2023,24.0
.wav,ISC,2023,23.0
.avro,CC0-1.0,2023,23.0
.geojson,MPL-2.0,2023,22.0
.tsv,BSD-2-Clause,2023,21.0
.wav,0BSD,2023,21.0
.shx,MPL-2.0,2023,20.0
.shp,MPL-2.0,2023,20.0
.fasta,AFL-3.0,2023,20.0
.vcf,BSD-2-Clause,2023,19.0
.dbf,MPL-2.0,2023,19.0
.csv,NCSA,2023,19.0
.parquet,LGPL-3.0,2023,18.0
.dcm,LGPL-2.1,2023,17.0
.tsv,WTFPL,2023,17.0
.geojson,Unlicense,2023,17.0
.tsv,LGPL-2.1,2023,17.0
.dbf,BSD-2-Clause,2023,16.0
.dbf,EUPL-1.2,2023,16.0
.tfrecords,Apache-2.0,2023,16.0
.parquet,CC-BY-SA-4.0,2023,15.0
.csv,PostgreSQL,2023,15.0
.csv,AFL-3.0,2023,15.0
.xls,CC-BY-4.0,2023,15.0
.xlsx,BSD-3-Clause-Clear,2023,15.0
.geojson,LGPL-2.1,2023,15.0
.wav,BSD-4-Clause,2023,15.0
.csv,BSD-4-Clause,2023,15.0
.dbf,LGPL-3.0,2023,14.0
.shp,EUPL-1.2,2023,14.0
.parquet,GPL-2.0,2023,14.0
.xlsx,0BSD,2023,14.0
.shx,EUPL-1.2,2023,14.0
.nii,BSD-3-Clause,2023,13.0
.dcm,BSD-3-Clause,2023,13.0
.nii,Apache-2.0,2023,13.0
.shp,BSD-2-Clause,2023,13.0
.shx,BSD-2-Clause,2023,13.0
.shp,LGPL-2.1,2023,12.0
.shx,LGPL-3.0,2023,12.0
.vcf,LGPL-3.0,2023,12.0
.dbf,ISC,2023,12.0
.geojson,ISC,2023,11.0
.tiff,Unlicense,2023,11.0
.xlsx,ISC,2023,11.0
.fastq,BSD-3-Clause,2023,11.0
.xlsx,EPL-1.0,2023,10.0
.xls,BSL-1.0,2023,10.0
.json,CECILL-2.1,2023,10.0
.shx,ISC,2023,10.0
.json,ECL-2.0,2023,10.0
.shp,ISC,2023,10.0
.tif,ISC,2023,9.0
.shx,LGPL-2.1,2023,9.0
.tsv,BSD-3-Clause-Clear,2023,9.0
.pdb,OFL-1.1,2023,8.0
.dcm,CC-BY-4.0,2023,8.0
.json,AFL-3.0,2023,8.0
.tfrecords,MIT,2023,8.0
.geojson,ODBL-1.0,2023,8.0
.nii,GPL-2.0,2023,8.0
.tsv,EPL-1.0,2023,8.0
.pdb,CC-BY-SA-4.0,2023,7.0
.tiff,LGPL-2.1,2023,7.0
.dcm,LGPL-3.0,2023,7.0
.csv,MS-PL,2023,7.0
.shp,CC-BY-SA-4.0,2023,7.0
.dbf,CC-BY-SA-4.0,2023,7.0
.tsv,ISC,2023,7.0
.tif,BSL-1.0,2023,7.0
.shx,CC-BY-SA-4.0,2023,7.0
.nii,CC0-1.0,2023,7.0
.vcf,MPL-2.0,2023,6.0
.kml,BSD-2-Clause,2023,6.0
.dbf,Unlicense,2023,6.0
.nii,BSD-2-Clause,2023,6.0
.kml,Unlicense,2023,6.0
.fasta,CC-BY-4.0,2023,6.0
.xls,MS-PL,2023,5.0
.shx,Unlicense,2023,5.0
.xlsx,MS-PL,2023,5.0
.shp,Unlicense,2023,5.0
.avro,GPL-3.0,2023,5.0
.kml,MPL-2.0,2023,5.0
.shx,EPL-2.0,2023,5.0
.fasta,CC-BY-SA-4.0,2023,5.0
.csv,EUPL-1.1,2023,5.0
.csv,LPPL-1.3c,2023,5.0
.xls,Artistic-2.0,2023,5.0
.shp,EPL-2.0,2023,5.0
.xls,ISC,2023,5.0
.fasta,BSD-3-Clause-Clear,2023,5.0
.dbf,EPL-2.0,2023,5.0
.gvcf,GPL-3.0,2023,4.0
.fastq,AGPL-3.0,2023,4.0
.fasta,LGPL-2.1,2023,4.0
.geojson,LGPL-3.0,2023,4.0
.vcf,CC-BY-4.0,2023,4.0
.xls,CC-BY-SA-4.0,2023,4.0
.tsv,Artistic-2.0,2023,4.0
.json,PostgreSQL,2023,4.0
.sbml,NOASSERTION,2023,4.0
.wav,BSL-1.0,2023,4.0
.sbgn,MIT,2023,4.0
.avro,CC-BY-4.0,2023,4.0
.fastq,CC0-1.0,2023,4.0
.dcm,Unlicense,2023,3.0
.vcf,Unlicense,2023,3.0
.xlsx,UPL-1.0,2023,3.0
.pdb,ISC,2023,3.0
.parquet,MPL-2.0,2023,3.0
.xlsx,LPPL-1.3c,2023,3.0
.fasta,BSD-2-Clause,2023,3.0
.parquet,Unlicense,2023,3.0
.sbml,LGPL-3.0,2023,3.0
.pdb,MS-PL,2023,2.0
.shp,MS-PL,2023,2.0
.fastq,MPL-2.0,2023,2.0
.avro,BSD-2-Clause,2023,2.0
.kml,CC-BY-4.0,2023,2.0
.tiff,CC-BY-SA-4.0,2023,2.0
.xls,EUPL-1.2,2023,2.0
.tsv,EPL-2.0,2023,2.0
.sbml,Apache-2.0,2023,2.0
.wav,EPL-1.0,2023,2.0
.tif,EPL-2.0,2023,2.0
.xls,EPL-1.0,2023,2.0
.pdb,AFL-3.0,2023,2.0
.dcm,WTFPL,2023,2.0
.geojson,EUPL-1.1,2023,2.0
.dbf,MS-PL,2023,2.0
.kml,BSL-1.0,2023,2.0
.tsv,PostgreSQL,2023,2.0
.nii,LGPL-2.1,2023,2.0
.shx,MS-PL,2023,2.0
.vcf,0BSD,2023,1.0
.fastq,Unlicense,2023,1.0
.pdb,EUPL-1.2,2023,1.0
.pdb,EPL-2.0,2023,1.0
.vcf,CC0-1.0,2023,1.0
.xlsx,OSL-3.0,2023,1.0
.pdb,CECILL-2.1,2023,1.0
.sbml,CC-BY-4.0,2023,1.0
.tiff,0BSD,2023,1.0
.wav,EUPL-1.2,2023,1.0
.tif,OFL-1.1,2023,1.0
.sbml,GPL-3.0,2023,1.0
.tiff,LGPL-3.0,2023,1.0
.vcf,GPL-2.0,2023,1.0
.tif,Zlib,2023,1.0
.tiff,EUPL-1.2,2023,1.0
.fasta,ISC,2023,1.0
.xls,EPL-2.0,2023,1.0
.xls,NCSA,2023,1.0
.pdb,Artistic-2.0,2023,1.0
.fastq,CC-BY-4.0,2023,1.0
.tif,WTFPL,2023,1.0
.tiff,ISC,2023,1.0
.tsv,0BSD,2023,1.0
.gvf,,2023,1.0
.xlsx,NCSA,2023,1.0
.dcm,ISC,2023,1.0
.gvf,NOASSERTION,2023,1.0
.tsv,EUPL-1.2,2023,1.0
.parquet,Artistic-2.0,2023,1.0
